Season,Team,Date,target,OT,points_scored,points_allowed,pass_yards,pass_touchdowns,interceptions,sacks,pass_yards_per_attempt,pass_completion_ratio,Rate,rush_yards_per_attempt,rush_touchdowns,punts,time_of_possession,extra_points_ratio,field_goal_ratio,third_down_ratio,fourth_down_ratio
2011,CLE,2011-11-13,0,0,12,13,209,0,0,2,8.1,74.1,96.1,4.2,0,5,1947,0.0,0.8,0.35714285714285715,0.0
2011,CLE,2011-11-20,1,0,14,10,186,1,1,2,8.3,70.8,89.9,5.3,1,3,1747,1.0,0.0,0.4,0.0
2011,CLE,2011-11-27,0,0,20,23,140,2,1,2,4.4,47.1,65.8,4.5,0,5,1706,1.0,0.6666666666666666,0.4,0.0
2011,CLE,2011-12-04,0,0,10,24,174,1,1,3,5.4,50.0,61.6,3.5,0,8,1346,1.0,1.0,0.21428571428571427,1.0
2011,CLE,2011-12-08,0,0,3,14,206,0,2,3,6.2,52.8,46.8,3.3,0,6,1938,0.0,1.0,0.4375,0.0
2011,CLE,2011-12-18,0,1,17,20,213,1,0,2,7.3,58.1,89.9,4.1,1,7,1882,1.0,1.0,0.35714285714285715,0.0
2011,CLE,2011-12-24,0,0,14,20,139,1,1,2,4.5,57.6,65.1,4.7,0,6,1662,1.0,0.0,0.38461538461538464,0.0
2011,CLE,2011-01-01,0,0,9,13,168,0,1,2,4.3,39.0,41.5,4.8,0,6,1249,0.0,1.0,0.2857142857142857,0.0
2011,DAL,2011-09-11,0,0,24,27,326,2,1,4,9.5,63.9,100.0,2.5,1,6,2033,1.0,1.0,0.3333333333333333,0.0
2011,DAL,2011-09-18,1,1,27,24,427,3,2,1,10.0,60.5,97.7,2.0,0,4,1930,1.0,0.6666666666666666,0.42857142857142855,1.0
2011,DAL,2011-09-26,1,0,18,16,250,0,1,1,7.1,61.1,70.4,4.8,0,3,1896,0.0,1.0,0.23076923076923078,0.0
2011,DAL,2011-10-02,0,0,30,34,321,3,3,1,7.0,72.3,85.5,4.2,0,3,2199,1.0,1.0,0.38461538461538464,0.0
2011,DAL,2011-10-16,0,0,16,20,300,1,1,2,7.7,65.9,85.4,3.2,0,4,1969,1.0,1.0,0.3333333333333333,0.0
2011,DAL,2011-10-23,1,0,34,7,151,2,0,2,6.9,58.3,104.7,8.6,2,3,2036,1.0,1.0,0.375,0.0
2011,DAL,2011-10-30,0,0,7,34,182,1,1,4,5.8,51.4,64.2,8.5,0,5,1071,1.0,0.0,0.3,0.5
2011,DAL,2011-11-06,1,0,23,13,279,2,0,0,9.0,61.3,112.2,5.6,0,4,1767,1.0,1.0,0.42857142857142855,0.0
2011,DAL,2011-11-13,1,0,44,7,270,3,0,0,10.4,88.5,148.4,4.7,1,1,2072,1.0,1.0,0.6666666666666666,0.0
2011,DAL,2011-11-20,1,1,27,24,264,3,0,4,7.9,62.2,110.6,2.8,0,7,2161,1.0,1.0,0.47058823529411764,1.0
2011,DAL,2011-11-24,1,0,20,19,218,2,2,1,6.6,64.7,77.8,3.7,0,5,1712,1.0,1.0,0.2222222222222222,0.0
2011,DAL,2011-12-04,0,1,13,19,261,1,0,5,7.1,66.7,91.5,3.8,0,5,2022,1.0,0.5,0.3333333333333333,0.0
2011,DAL,2011-12-11,0,0,34,37,305,4,0,3,10.4,67.7,139.1,5.8,0,3,1541,1.0,0.6666666666666666,0.5,0.0
2011,DAL,2011-12-17,1,0,31,15,239,3,0,2,8.3,76.7,132.5,4.3,1,3,2279,1.0,1.0,0.5384615384615384,1.0
2011,DAL,2011-12-24,0,0,7,20,157,1,0,3,4.6,60.0,76.8,3.5,0,9,1943,1.0,0.0,0.35294117647058826,0.5
2011,DAL,2011-01-01,0,0,14,31,251,2,1,6,7.8,78.4,101.7,3.1,0,6,1527,1.0,0.0,0.3333333333333333,0.0
2011,DEN,2011-09-12,0,0,20,23,272,1,1,5,6.6,52.2,68.4,2.9,0,4,1645,1.0,0.6666666666666666,0.46153846153846156,0.0
2011,DEN,2011-09-18,1,0,24,22,187,2,0,2,7.8,60.0,109.9,3.6,1,6,1815,1.0,1.0,0.4166666666666667,0.0
2011,DEN,2011-09-25,0,0,14,17,172,2,2,1,4.4,61.5,67.5,2.6,0,5,1746,1.0,0.0,0.5333333333333333,0.0
2011,DEN,2011-10-02,0,0,23,49,265,3,3,1,8.5,68.8,86.1,5.2,0,2,1619,1.0,1.0,0.36363636363636365,1.0
2011,DEN,2011-10-09,0,0,24,29,113,1,1,0,4.9,43.5,55.2,7.0,1,6,1192,1.0,1.0,0.2222222222222222,0.0
2011,DEN,2011-10-23,1,1,18,15,131,2,0,6,6.0,48.1,87.1,4.4,0,9,2057,1.0,0.3333333333333333,0.25,0.0
2011,DEN,2011-10-30,0,0,10,45,117,1,1,7,4.4,46.2,50.9,6.5,0,7,1826,1.0,1.0,0.14285714285714285,0.0
2011,DEN,2011-11-06,1,0,38,24,113,2,0,1,5.6,45.5,91.7,7.7,2,5,1911,1.0,0.5,0.25,0.0
2011,DEN,2011-11-13,1,0,17,10,69,1,0,0,8.6,25.0,102.6,4.4,1,7,2018,1.0,0.5,0.35714285714285715,0.0
2011,DEN,2011-11-17,1,0,17,13,104,0,0,1,5.0,42.9,58.4,3.7,1,8,1668,1.0,1.0,0.23076923076923078,0.0
2011,DEN,2011-11-27,1,1,16,13,141,1,0,1,7.9,50.0,94.9,4.1,0,9,2228,1.0,1.0,0.3125,0.0
2011,DEN,2011-12-04,1,0,35,32,186,2,0,2,13.5,66.7,148.9,4.7,1,6,1329,1.0,1.0,0.2727272727272727,0.0
2011,DEN,2011-12-11,1,1,13,10,221,1,1,5,5.9,52.5,66.8,3.6,0,8,2079,1.0,0.6666666666666666,0.29411764705882354,0.0
2011,DEN,2011-12-18,0,0,23,41,141,0,0,4,8.4,47.8,67.5,8.1,3,3,1579,1.0,1.0,0.4,0.0
2011,DEN,2011-12-24,0,0,14,40,152,1,3,4,6.4,44.8,33.2,3.8,1,7,1831,1.0,0.0,0.15384615384615385,0.6666666666666666
2011,DEN,2011-01-01,0,0,3,7,50,0,1,2,2.7,27.3,20.6,4.6,0,9,1978,0.0,1.0,0.2777777777777778,0.0
2011,DEN,2011-01-08,1,1,29,23,316,2,0,0,15.0,47.6,125.6,3.9,1,4,1745,1.0,1.0,0.3,0.0
2011,DEN,2011-01-14,0,0,10,45,108,0,0,5,5.2,34.6,48.2,3.6,1,7,2003,1.0,1.0,0.3888888888888889,0.6666666666666666
2011,DET,2011-09-11,1,0,27,20,305,3,1,0,9.2,72.7,118.9,3.6,0,5,2185,1.0,1.0,0.18181818181818182,1.0
2011,DET,2011-09-18,1,0,48,3,322,4,1,0,8.1,60.0,108.5,3.0,2,5,1944,1.0,1.0,0.3333333333333333,1.0
2011,DET,2011-09-25,1,1,26,23,338,2,0,5,8.2,69.6,105.2,1.1,0,7,2049,1.0,1.0,0.4117647058823529,0.0
2011,DET,2011-10-02,1,0,34,30,240,2,1,0,5.6,48.8,71.9,3.7,0,6,1401,1.0,1.0,0.3076923076923077,0.0
2011,DET,2011-10-10,1,0,24,13,214,2,1,1,8.4,73.1,106.9,9.1,1,5,1257,1.0,1.0,0.45454545454545453,0.0
2011,DET,2011-10-16,0,0,19,25,244,2,0,5,5.9,56.0,82.4,3.7,0,8,1821,1.0,0.6666666666666666,0.13333333333333333,0.5
2011,DET,2011-10-23,0,0,16,23,159,1,0,3,5.7,46.9,72.3,5.2,0,6,1503,1.0,1.0,0.08333333333333333,0.5
2011,DET,2011-10-30,1,0,45,10,263,3,0,2,8.5,68.8,124.9,4.0,1,7,1774,1.0,1.0,0.3333333333333333,0.0
2011,DET,2011-11-13,0,0,13,37,313,1,4,2,5.2,52.4,45.3,4.2,0,5,1854,1.0,1.0,0.23529411764705882,0.5
2011,DET,2011-11-20,1,0,49,35,326,5,2,2,9.3,77.8,120.8,5.8,2,2,1987,1.0,0.0,0.5454545454545454,0.0
2011,DET,2011-11-24,0,0,15,27,273,1,3,1,6.1,71.1,66.3,6.5,1,4,1848,1.0,0.0,0.5,0.0
2011,DET,2011-12-04,0,0,17,31,379,1,1,3,9.3,70.5,94.8,4.0,1,4,2106,1.0,0.3333333333333333,0.18181818181818182,0.0
2011,DET,2011-12-11,1,0,34,28,208,2,0,5,7.8,69.0,112.4,3.4,0,6,1874,1.0,1.0,0.5,0.0
2011,DET,2011-12-18,1,0,28,27,375,4,0,2,7.5,55.8,104.2,3.0,0,6,1707,1.0,0.0,0.47058823529411764,0.5
2011,DET,2011-12-24,1,0,38,10,353,3,0,3,10.4,80.6,135.3,3.8,1,3,1941,1.0,1.0,0.6923076923076923,0.0
2011,DET,2011-01-01,0,0,41,45,502,5,2,2,8.8,61.0,102.5,4.9,0,3,1700,1.0,0.5,0.36363636363636365,0.5
2011,DET,2011-01-07,0,0,28,45,380,3,2,0,8.8,65.1,97.0,3.2,1,3,1344,1.0,0.0,0.7,0.0
2011,GNB,2011-09-08,1,0,42,34,296,3,0,2,8.9,77.1,130.2,3.8,2,4,1974,1.0,0.0,0.6666666666666666,0.0
2011,GNB,2011-09-18,1,0,30,23,295,2,0,1,10.3,63.3,118.1,5.9,1,3,1646,1.0,1.0,0.4166666666666667,0.0
2011,GNB,2011-09-25,1,0,27,17,292,3,1,2,7.8,73.7,110.9,3.4,0,6,2249,1.0,1.0,0.38461538461538464,0.0
2011,GNB,2011-10-02,1,0,49,23,396,4,2,2,10.5,74.4,119.2,4.0,2,1,1981,1.0,0.0,0.6923076923076923,0.0
2011,GNB,2011-10-09,1,0,25,14,369,2,0,4,10.2,66.7,114.2,2.9,0,2,1991,1.0,1.0,0.6,0.0
2011,GNB,2011-10-16,1,0,24,3,309,3,1,1,10.9,62.1,118.3,2.9,0,5,1759,1.0,1.0,0.3076923076923077,1.0
2011,GNB,2011-10-23,1,0,33,27,307,3,0,4,11.2,80.0,142.6,4.4,0,3,1926,1.0,1.0,0.25,0.0
2011,GNB,2011-11-06,1,0,45,38,232,4,0,4,9.5,80.8,143.4,5.2,0,2,1785,1.0,1.0,0.6,0.0
2011,GNB,2011-11-14,1,0,45,7,266,4,0,3,9.0,78.1,140.9,2.9,1,2,1998,1.0,1.0,0.5384615384615384,1.0
2011,GNB,2011-11-20,1,0,35,26,287,3,1,2,8.8,67.6,110.8,4.0,2,3,1719,1.0,0.0,0.5833333333333334,1.0
2011,GNB,2011-11-24,1,0,27,15,296,2,0,2,9.3,66.7,115.2,2.9,1,5,1752,1.0,1.0,0.2,0.0
2011,GNB,2011-12-04,1,0,38,35,360,4,1,2,7.9,59.6,103.1,3.2,0,5,1983,1.0,0.5,0.5833333333333334,0.0
2011,GNB,2011-12-11,1,0,46,16,255,2,1,4,8.8,53.1,87.4,5.7,2,1,1720,0.8,1.0,0.2727272727272727,0.0
2011,GNB,2011-12-18,0,0,14,19,213,1,0,4,6.7,48.6,77.4,5.7,1,5,1429,1.0,0.0,0.42857142857142855,0.0
2011,GNB,2011-12-25,1,0,35,21,282,5,0,1,9.8,72.4,142.5,3.9,0,4,1452,1.0,0.0,0.5555555555555556,0.0
2011,GNB,2011-01-01,1,0,45,41,469,6,1,3,10.9,70.5,135.3,3.4,0,4,1900,1.0,0.5,0.5,0.0
2011,GNB,2011-01-15,0,0,20,37,241,2,1,4,5.7,56.5,76.4,6.4,0,2,1825,1.0,1.0,0.5,0.0
2011,HTX,2011-09-11,1,0,34,7,217,1,2,1,9.2,70.8,78.0,4.1,2,2,2204,1.0,1.0,0.45454545454545453,0.0
2011,HTX,2011-09-18,1,0,23,13,207,2,0,3,7.9,72.4,115.2,3.8,0,6,2046,1.0,1.0,0.3333333333333333,1.0
2011,HTX,2011-09-25,0,0,33,40,364,3,1,2,9.6,56.4,102.9,4.4,0,2,1806,1.0,1.0,0.42857142857142855,0.0
2011,HTX,2011-10-02,1,0,17,10,138,1,0,0,6.6,66.7,100.9,5.1,1,5,1903,1.0,1.0,0.5,0.0
2011,HTX,2011-10-09,0,0,20,25,403,2,2,3,8.2,47.1,71.0,2.8,0,8,2065,1.0,0.6666666666666666,0.4,0.0
2011,HTX,2011-10-16,0,0,14,29,200,1,0,4,5.9,56.8,80.9,3.7,0,6,1668,1.0,0.0,0.375,0.0
2011,HTX,2011-10-23,1,0,41,7,296,2,0,0,12.9,78.3,147.7,4.7,2,2,2278,1.0,1.0,0.5384615384615384,0.0
2011,HTX,2011-10-30,1,0,24,14,202,1,0,2,7.5,53.3,85.7,4.0,2,6,2119,1.0,0.5,0.5882352941176471,0.0
2011,HTX,2011-11-06,1,0,30,12,119,0,1,0,5.2,60.9,56.3,6.5,3,2,2115,1.0,1.0,0.6428571428571429,1.0
2011,HTX,2011-11-13,1,0,37,9,235,2,0,1,16.1,73.3,154.9,4.2,3,4,2106,0.8,0.5,0.3,0.0
2011,HTX,2011-11-27,1,0,20,13,127,1,0,0,4.5,64.3,86.5,2.8,1,10,1701,1.0,1.0,0.13333333333333333,0.0
2011,HTX,2011-12-04,1,0,17,10,175,1,0,3,7.5,48.0,84.6,3.7,1,5,2104,1.0,0.5,0.5,1.0
2011,HTX,2011-12-11,1,0,20,19,268,2,1,5,6.8,59.1,82.4,5.1,0,2,1904,1.0,0.6666666666666666,0.5625,0.0
2011,HTX,2011-12-18,0,0,13,28,208,0,2,2,7.1,63.3,56.0,6.0,1,2,1646,1.0,0.6666666666666666,0.2222222222222222,0.0
2011,HTX,2011-12-22,0,0,16,19,112,0,0,4,8.3,81.3,95.8,5.5,1,6,1625,1.0,1.0,0.1,0.0
2011,HTX,2011-01-01,0,0,22,23,235,1,0,3,8.1,68.8,100.4,5.1,1,6,2078,1.0,1.0,0.35714285714285715,0.0
2011,HTX,2011-01-07,1,0,31,10,152,1,0,2,8.0,55.0,96.2,5.4,2,5,1783,1.0,1.0,0.5,0.0
2011,HTX,2011-01-15,0,0,13,20,184,0,3,0,5.3,48.6,28.8,4.7,1,5,1720,1.0,0.6666666666666666,0.3333333333333333,0.0
2011,CLT,2011-09-11,0,0,7,34,172,1,0,3,6.4,51.6,79.0,4.0,0,6,1396,1.0,0.0,0.1111111111111111,0.0
2011,CLT,2011-09-18,0,0,19,27,176,1,1,2,5.0,50.0,60.9,4.2,0,4,1526,1.0,1.0,0.2857142857142857,0.0
2011,CLT,2011-09-25,0,0,20,23,144,0,0,1,3.8,45.0,54.6,4.6,1,7,1562,1.0,1.0,0.4375,0.0
2011,CLT,2011-10-03,0,0,17,24,256,2,0,4,9.4,43.3,96.0,3.4,0,6,1260,1.0,0.5,0.3076923076923077,0.0
2011,CLT,2011-10-09,0,0,24,28,277,2,0,0,10.3,55.6,115.8,2.9,1,5,1613,1.0,1.0,0.4166666666666667,0.0
2011,CLT,2011-10-16,0,0,17,27,179,1,1,1,5.5,67.6,77.9,4.1,1,4,1584,1.0,0.5,0.5,0.0
2011,CLT,2011-10-23,0,0,7,62,97,0,1,1,4.6,54.5,47.0,6.7,1,6,1301,1.0,0.0,0.36363636363636365,0.0
2011,CLT,2011-10-30,0,0,10,27,241,0,2,2,5.1,53.1,49.8,6.1,1,7,1712,1.0,1.0,0.35294117647058826,0.0
2011,CLT,2011-11-06,0,0,7,31,103,0,1,2,3.6,51.5,45.4,4.0,0,9,1334,1.0,0.0,0.2857142857142857,0.0
2011,CLT,2011-11-13,0,0,3,17,128,0,2,5,5.6,69.0,49.2,3.7,0,6,1479,0.0,1.0,0.26666666666666666,0.0
2011,CLT,2011-11-27,0,0,19,27,218,1,2,2,7.8,51.7,59.3,4.6,1,5,1423,1.0,1.0,0.1111111111111111,1.0
2011,CLT,2011-12-04,0,0,24,31,338,2,1,2,9.5,81.1,111.5,3.2,1,3,2139,1.0,1.0,0.6666666666666666,0.0
2011,CLT,2011-12-11,0,0,10,24,117,1,1,4,3.7,45.9,51.3,3.1,0,6,1432,1.0,1.0,0.14285714285714285,0.75
2011,CLT,2011-12-18,1,0,27,13,82,1,0,0,4.8,64.7,95.7,6.0,1,7,1683,1.0,1.0,0.25,0.0
2011,CLT,2011-12-22,1,0,19,16,225,1,0,3,6.0,56.1,79.8,3.0,0,5,1975,1.0,0.8,0.4117647058823529,0.0
2011,CLT,2011-01-01,0,0,13,19,242,1,2,3,6.6,67.5,71.0,2.5,0,3,1752,1.0,1.0,0.42857142857142855,0.0
2011,JAX,2011-09-11,1,0,16,14,160,0,0,2,7.3,70.8,88.9,3.5,1,5,2378,1.0,1.0,0.5,0.0
2011,JAX,2011-09-18,0,0,3,32,91,0,4,2,4.4,44.0,14.3,4.1,0,5,1597,0.0,1.0,0.25,0.0
2011,JAX,2011-09-25,0,0,10,16,129,1,1,2,6.6,57.1,71.3,3.8,0,6,1826,1.0,1.0,0.21428571428571427,0.5
2011,JAX,2011-10-02,0,0,10,23,170,1,1,3,4.7,38.1,48.7,6.1,0,4,1375,1.0,1.0,0.26666666666666666,0.0
2011,JAX,2011-10-09,0,0,20,30,200,1,0,3,7.9,53.6,88.4,3.6,1,7,1647,1.0,1.0,0.375,0.0
2011,JAX,2011-10-16,0,0,13,17,76,1,0,5,4.2,46.2,65.9,4.4,0,7,1727,1.0,1.0,0.26666666666666666,1.0
2011,JAX,2011-10-24,1,0,12,7,73,0,0,4,4.7,45.0,54.8,3.1,0,7,2175,0.0,1.0,0.125,1.0
2011,JAX,2011-10-30,0,0,14,24,90,1,2,1,3.0,31.3,25.0,3.4,1,8,1481,1.0,0.0,0.35714285714285715,1.0
2011,JAX,2011-11-13,1,0,17,3,110,1,1,2,5.6,66.7,75.5,3.4,1,6,2121,1.0,0.5,0.4,0.0
2011,JAX,2011-11-20,0,0,10,14,195,0,0,1,5.1,53.7,66.6,3.7,1,5,1853,1.0,1.0,0.4666666666666667,0.0
2011,JAX,2011-11-27,0,0,13,20,150,0,1,7,5.0,50.0,49.0,4.4,0,9,1899,1.0,0.6666666666666666,0.2631578947368421,0.0
2011,JAX,2011-12-05,0,0,14,38,177,2,1,2,5.9,57.6,80.0,4.2,0,5,1903,1.0,0.0,0.5625,0.0
2011,JAX,2011-12-11,1,0,41,14,209,2,2,1,6.6,57.6,71.4,3.5,2,7,1969,1.0,0.0,0.3333333333333333,0.0
2011,JAX,2011-12-15,0,0,14,41,91,1,1,5,6.4,54.5,61.0,6.1,0,7,1289,1.0,0.0,0.3,0.0
2011,JAX,2011-12-24,0,0,17,23,187,0,1,1,4.7,50.0,52.4,4.0,2,9,1741,1.0,1.0,0.2777777777777778,0.6666666666666666
2011,JAX,2011-01-01,1,0,19,13,71,1,0,3,4.8,57.9,83.4,5.4,0,2,1848,1.0,1.0,0.38461538461538464,0.0
2011,KAN,2011-09-11,0,0,7,41,105,1,1,2,3.3,61.1,63.2,6.0,0,8,1378,1.0,0.0,0.23076923076923078,0.0
2011,KAN,2011-09-18,0,0,3,48,116,0,3,2,5.8,65.2,37.9,5.2,0,5,1656,0.0,0.5,0.18181818181818182,0.0
2011,KAN,2011-09-25,0,0,17,20,171,2,1,1,7.3,70.8,101.2,3.0,0,4,1517,1.0,0.5,0.4166666666666667,1.0
2011,KAN,2011-10-02,1,0,22,17,247,1,0,3,9.0,62.1,100.8,3.7,0,3,1670,1.0,1.0,0.4,0.0
2011,KAN,2011-10-09,1,0,28,24,242,4,0,2,8.9,72.4,136.8,5.1,0,6,1987,1.0,0.0,0.5714285714285714,0.0
2011,KAN,2011-10-23,1,0,28,0,161,0,2,0,5.4,50.0,38.3,3.6,2,7,2017,1.0,0.0,0.4666666666666667,0.0
2011,KAN,2011-10-31,1,1,23,20,247,1,2,3,8.2,59.4,68.1,2.9,1,5,1935,1.0,1.0,0.5,0.0
2011,KAN,2011-11-06,0,0,3,31,227,0,0,5,6.5,51.3,69.1,3.4,0,5,2079,0.0,1.0,0.4,0.3333333333333333
2011,KAN,2011-11-13,0,0,10,17,124,1,0,4,4.1,52.9,71.2,5.6,0,7,1582,1.0,1.0,0.18181818181818182,0.0
2011,KAN,2011-11-21,0,0,3,34,209,0,3,3,6.2,64.9,45.9,4.6,0,5,1890,0.0,1.0,0.42857142857142855,0.5
2011,KAN,2011-11-27,0,0,9,13,162,0,3,1,6.0,64.3,40.2,2.6,0,3,1590,0.0,1.0,0.4,1.0
2011,KAN,2011-12-04,1,0,10,3,139,1,0,2,5.1,54.8,77.2,3.1,0,11,1962,1.0,1.0,0.35,1.0
2011,KAN,2011-12-11,0,0,10,37,156,1,1,5,6.1,50.0,61.5,3.1,0,7,1338,1.0,1.0,0.16666666666666666,0.0
2011,KAN,2011-12-18,1,0,19,14,299,0,0,0,9.6,74.2,104.1,3.6,1,2,2171,1.0,1.0,0.3333333333333333,0.0
2011,KAN,2011-12-24,0,1,13,16,300,1,2,0,8.3,58.3,71.5,4.5,0,3,1959,1.0,0.5,0.25,0.0
2011,KAN,2011-01-01,1,0,7,3,175,0,0,1,6.2,51.7,70.3,3.5,1,8,1622,1.0,0.0,0.3333333333333333,0.0
2011,SDG,2011-09-11,1,0,24,17,330,2,2,2,7.0,68.8,84.5,2.9,1,3,2237,1.0,1.0,0.46153846153846156,0.0
2011,SDG,2011-09-18,0,0,21,35,372,2,2,2,9.5,72.5,97.1,4.1,1,1,1858,1.0,0.0,0.8333333333333334,0.0
2011,SDG,2011-09-25,1,0,20,17,258,0,2,2,7.0,63.2,61.1,3.9,2,2,2083,1.0,1.0,0.5714285714285714,0.0
2011,SDG,2011-10-02,1,0,26,16,295,1,0,2,9.9,67.7,108.9,4.1,1,3,1998,1.0,1.0,0.5,0.0
2011,SDG,2011-10-09,1,0,29,24,212,1,1,5,8.6,62.1,81.4,4.8,1,3,2408,1.0,1.0,0.5,0.0
2011,SDG,2011-10-23,0,0,21,27,172,1,2,1,5.6,50.0,50.5,3.8,1,4,1634,1.0,0.0,0.5,0.0
2011,SDG,2011-10-31,0,1,20,23,345,0,2,3,9.0,63.4,69.7,3.8,1,3,2249,0.0,0.8,0.35714285714285715,0.0
2011,SDG,2011-11-06,0,0,38,45,375,4,3,2,8.4,56.5,85.0,4.0,1,2,1815,1.0,1.0,0.45454545454545453,0.0
2011,SDG,2011-11-10,0,0,17,24,239,2,1,6,5.8,48.9,69.4,5.0,0,6,1643,1.0,0.5,0.3125,1.0
2011,SDG,2011-11-20,0,0,20,31,280,2,2,0,9.0,67.7,90.8,3.1,0,3,1610,1.0,0.6666666666666666,0.45454545454545453,0.0
2011,SDG,2011-11-27,0,1,13,16,159,1,0,3,5.2,52.8,73.7,5.1,0,6,2243,1.0,0.5,0.35294117647058826,0.0
2011,SDG,2011-12-05,1,0,38,14,294,3,0,0,10.5,78.6,146.1,5.3,2,4,1697,1.0,1.0,0.4,0.0
2011,SDG,2011-12-11,1,0,37,10,216,3,0,2,7.3,72.7,120.3,4.7,1,3,2133,0.8,1.0,0.5714285714285714,1.0
2011,SDG,2011-12-18,1,0,34,14,270,1,0,0,11.7,73.9,127.1,3.9,3,0,2052,1.0,0.6666666666666666,0.6,0.0
2011,SDG,2011-12-24,0,0,10,38,299,1,2,0,5.6,52.8,60.2,4.0,0,4,1659,1.0,1.0,0.4,0.6666666666666666
2011,SDG,2011-01-01,1,0,38,26,310,3,1,0,11.9,73.1,135.1,4.9,1,0,1827,1.0,0.5,0.7,0.0
2011,RAM,2011-09-11,0,0,13,31,181,0,0,5,6.0,51.4,66.5,5.9,1,4,1786,1.0,0.6666666666666666,0.16666666666666666,0.6666666666666666
2011,RAM,2011-09-19,0,0,16,28,308,1,0,2,7.2,47.8,77.1,3.1,0,7,1548,1.0,1.0,0.29411764705882354,1.0
2011,RAM,2011-09-25,0,0,7,37,132,1,1,5,5.2,50.0,58.3,4.3,0,8,1729,1.0,0.0,0.2857142857142857,0.0
2011,RAM,2011-10-02,0,0,10,17,127,1,0,7,3.8,46.5,61.1,2.6,0,8,1490,1.0,1.0,0.3333333333333333,0.5
2011,RAM,2011-10-16,0,0,3,24,306,0,1,3,7.3,64.4,74.9,4.9,0,5,1841,0.0,0.5,0.23076923076923078,0.25
2011,RAM,2011-10-23,0,0,7,34,195,0,1,1,5.9,60.6,64.6,3.3,1,5,1564,1.0,0.0,0.38461538461538464,0.0
2011,RAM,2011-10-30,1,0,31,21,140,1,0,4,4.7,54.1,71.9,5.9,2,7,1883,1.0,1.0,0.3125,1.0
2011,RAM,2011-11-06,0,1,13,19,233,0,1,4,7.1,63.9,70.7,4.3,0,7,2218,0.0,0.75,0.21428571428571427,0.0
2011,RAM,2011-11-13,1,0,13,12,148,1,1,1,6.2,60.0,73.4,4.2,0,5,1653,1.0,1.0,0.3333333333333333,0.0
2011,RAM,2011-11-20,0,0,7,24,143,1,1,5,4.5,50.0,56.6,2.5,0,10,1500,1.0,0.0,0.3333333333333333,0.0
2011,RAM,2011-11-27,0,0,20,23,186,1,0,2,6.3,53.1,81.0,3.9,0,7,1561,1.0,0.6666666666666666,0.23076923076923078,0.0
2011,RAM,2011-12-04,0,0,0,26,126,0,1,4,7.1,54.5,52.5,1.3,0,8,1435,0.0,0.0,0.23076923076923078,0.0
2011,RAM,2011-12-12,0,0,13,30,167,0,1,3,6.7,41.4,46.2,3.7,1,5,1711,1.0,1.0,0.21428571428571427,0.3333333333333333
2011,RAM,2011-12-18,0,0,13,20,210,1,0,3,6.4,69.4,93.5,4.0,0,7,1797,1.0,0.6666666666666666,0.15384615384615385,0.0
2011,RAM,2011-12-24,0,0,0,27,68,0,0,3,3.8,37.5,45.8,4.6,0,7,1845,0.0,0.0,0.375,0.0
2011,RAM,2011-01-01,0,0,27,34,200,1,2,3,6.6,41.2,46.2,4.4,2,6,1492,1.0,1.0,0.3333333333333333,0.0
2011,RAI,2011-09-12,1,0,23,20,99,1,0,1,4.8,59.1,85.2,4.9,1,6,1955,1.0,1.0,0.35714285714285715,0.0
2011,RAI,2011-09-18,0,0,35,38,323,2,1,0,9.8,69.7,108.5,4.4,3,3,1753,1.0,0.0,0.6666666666666666,1.0
2011,RAI,2011-09-25,1,0,34,24,149,0,0,1,5.8,66.7,80.6,7.3,4,6,1600,1.0,0.6666666666666666,0.0,0.0
2011,RAI,2011-10-02,0,0,19,31,344,1,2,0,8.8,64.1,79.4,5.9,1,2,2000,1.0,1.0,0.6153846153846154,0.0
2011,RAI,2011-10-09,1,0,25,20,184,2,1,3,5.4,42.9,66.8,4.3,0,7,1535,1.0,1.0,0.2,1.0
2011,RAI,2011-10-16,1,0,24,17,178,1,0,2,7.8,62.5,99.0,3.8,1,4,2081,1.0,1.0,0.5,0.6666666666666666
2011,RAI,2011-10-23,0,0,0,28,167,0,6,1,5.1,42.9,18.1,5.7,0,6,1583,0.0,0.0,0.3076923076923077,0.0
2011,RAI,2011-11-06,0,0,24,38,316,3,3,2,9.5,54.3,77.8,3.8,0,6,1689,1.0,1.0,0.3333333333333333,0.0
2011,RAI,2011-11-10,1,0,24,17,298,2,1,1,14.2,66.7,121.6,4.7,1,4,1957,1.0,1.0,0.4,0.0
2011,RAI,2011-11-20,1,0,27,21,139,1,0,4,7.1,73.9,103.4,4.0,2,6,2144,1.0,0.6666666666666666,0.35714285714285715,0.0
2011,RAI,2011-11-27,1,0,25,20,268,0,1,4,8.1,56.8,68.3,2.7,1,5,1802,1.0,1.0,0.2,1.0
2011,RAI,2011-12-04,0,0,14,34,258,2,1,2,6.7,48.8,75.1,3.3,0,8,1300,1.0,0.0,0.18181818181818182,1.0
2011,RAI,2011-12-11,0,0,16,46,240,1,4,1,5.7,55.8,40.8,4.0,1,5,1880,1.0,0.0,0.38461538461538464,0.5
2011,RAI,2011-12-18,0,0,27,28,345,1,0,3,9.2,80.0,110.9,6.0,1,5,1893,1.0,0.6666666666666666,0.1111111111111111,0.0
2011,RAI,2011-12-24,1,1,16,13,237,1,2,0,9.1,61.5,72.1,2.8,0,4,1774,1.0,0.75,0.2727272727272727,0.0
